InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
73_DONCASTER_1180,73,1180,Evan Williams Black Label B,1.75L,3924,HEAVEN HILL DISTILLERIES   ,8985,2024-02-18,2024-02-22,2024-03-08,2024-04-05,13.07,11,143.77,1
79_BALLYMENA_5694,79,5694,Ice Box Mudslide,1.75L,8004,SAZERAC CO INC             ,12246,2024-09-23,2024-09-30,2024-10-05,2024-11-15,7.74,6,46.44,1
69_MOUNTMEND_6595,69,6595,Bogle Merlot,750mL,4425,MARTIGNETTI COMPANIES,11053,2024-07-04,2024-07-14,2024-07-25,2024-08-22,4.48,12,53.76,2
76_DONCASTER_36558,76,36558,Cruz Garcia Real Sangria Re,1.5L,8320,SHAW ROSS INT L IMP LTD    ,11501,2024-08-04,2024-08-12,2024-08-23,2024-09-26,6.66,4,26.64,2
53_HILLFAR_3594,53,3594,Pinnacle Tropical Punch,50mL,12546,JIM BEAM BRANDS COMPANY    ,11755,2024-08-22,2024-08-29,2024-09-10,2024-10-13,0.77,117,90.09,1
66_EANVERNESS_46424,66,46424,Hob Nob Pnt Nr VDP D'Oc,750mL,4425,MARTIGNETTI COMPANIES,13652,2024-12-23,2024-12-28,2025-01-09,2025-02-18,6.62,11,72.82,2
41_LARNWICK_3521,41,3521,Effen Vodka,750mL,12546,JIM BEAM BRANDS COMPANY    ,13152,2024-11-21,2024-12-02,2024-12-11,2025-01-08,18.65,6,111.9,1
8_ALNERWICK_36770,8,36770,Yellow Tail Cab Svgn Ausl,1.5L,4425,MARTIGNETTI COMPANIES,13091,2024-11-16,2024-11-25,2024-12-05,2025-01-11,6.13,4,24.52,2
36_LEWES_4945,36,4945,Jacquin Ginger Brandy,750mL,4380,CHARLES JACQUIN ET CIE INC ,8621,2024-01-25,2024-02-04,2024-02-12,2024-03-16,7.47,11,82.17,1
72_HARDERSFIELD_3512,72,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,12523,2024-10-09,2024-10-21,2024-10-30,2024-12-06,11.76,5,58.8,1
51_ABERDEEN_40337,51,40337,Da Vinci Chianti Tuscany,750mL,3252,E & J GALLO WINERY         ,9035,2024-02-22,2024-03-04,2024-03-07,2024-04-15,6.57,9,59.13,2
61_AETHELNEY_3512,61,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,10007,2024-04-29,2024-05-06,2024-05-12,2024-06-22,11.76,10,117.6,1
11_CARDEND_1982,11,1982,Herradura Silver Tequila,375mL,1128,BROWN-FORMAN CORP          ,12192,2024-09-21,2024-09-29,2024-10-10,2024-11-11,15.82,12,189.84,1
20_BREDWARDINE_38899,20,38899,L Martini Cab Svgn Sonoma,750mL,3252,E & J GALLO WINERY         ,13187,2024-11-23,2024-11-30,2024-12-13,2025-01-19,7.28,36,262.08,2
15_WANBORNE_46447,15,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8879,2024-02-11,2024-02-18,2024-02-25,2024-04-06,6.12,23,140.76,2
61_AETHELNEY_5502,61,5502,RumChata Liqueur,50mL,6213,MHW LTD                    ,8802,2024-02-05,2024-02-08,2024-02-16,2024-03-21,0.77,117,90.09,1
62_KILMARNOCK_3728,62,3728,Absolut Citron,1.75L,17035,PERNOD RICARD USA          ,11103,2024-07-07,2024-07-13,2024-07-22,2024-08-27,18.93,5,94.65,1
60_IRRAGIN_4218,60,4218,Sailor Jerry Spiced Navy Rum,750mL,3664,WILLIAM GRANT & SONS INC   ,10375,2024-05-24,2024-05-30,2024-06-14,2024-07-24,12.31,23,283.13,1
33_HORNSEY_8288,33,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,10035,2024-05-02,2024-05-12,2024-05-22,2024-07-03,7.94,15,119.1,2
75_BARNCOMBE_2834,75,2834,Old Smuggler P E T,1.75L,8320,SHAW ROSS INT L IMP LTD    ,9556,2024-03-29,2024-04-07,2024-04-19,2024-05-13,12.3,6,73.8,1
10_HORNSEY_39335,10,39335,Phillips Seven Deadly Znfdl,750mL,4425,MARTIGNETTI COMPANIES,8917,2024-02-14,2024-02-25,2024-02-29,2024-04-15,8.75,11,96.25,2
34_PITMERDEN_8513,34,8513,Baileys Irish Cream Mini's 4,100mL 4 Pk,3960,DIAGEO NORTH AMERICA INC   ,13487,2024-12-13,2024-12-22,2024-12-29,2025-02-06,6.56,313,2053.28,1
14_BROMWICH_3246,14,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8937,2024-02-15,2024-02-24,2024-03-03,2024-04-05,6.71,14,93.94,1
55_DRY GULCH_4662,55,4662,Capt Morgan White PET,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10936,2024-06-27,2024-07-06,2024-07-16,2024-08-13,15.38,6,92.28,1
73_DONCASTER_8838,73,8838,Ch Ste Michelle Cab Svgn Col,750mL,8673,STE MICHELLE WINE ESTATES  ,10340,2024-05-22,2024-06-03,2024-06-13,2024-07-10,7.71,58,447.18,2
1_HARDERSFIELD_18449,1,18449,R Mondavi Heritage Red,750mL,1392,CONSTELLATION BRANDS INC   ,8419,2024-01-11,2024-01-22,2024-01-30,2024-03-01,4.53,24,108.72,2
33_HORNSEY_8323,33,8323,Jose Cuervo Gold w/Marg Mix,750mL,7245,PROXIMO SPIRITS INC.       ,8396,2024-01-08,2024-01-12,2024-01-22,2024-03-04,11.9,5,59.5,1
67_EANVERNESS_22019,67,22019,Mumm Napa Brut Rose,750mL,17035,PERNOD RICARD USA          ,10248,2024-05-16,2024-05-24,2024-06-06,2024-07-02,9.73,12,116.76,2
67_EANVERNESS_45848,67,45848,Kendall Jackson Summation Re,750mL,10000,MAJESTIC FINE WINES        ,10058,2024-05-03,2024-05-12,2024-05-20,2024-07-02,6.63,12,79.56,2
14_BROMWICH_18642,14,18642,Yellow Tail Pink Moscato,1.5L,4425,MARTIGNETTI COMPANIES,11693,2024-08-17,2024-08-24,2024-08-31,2024-10-15,5.81,6,34.86,2
57_LANTEGLOS_3364,57,3364,Absolut Ruby Red,1.75L,17035,PERNOD RICARD USA          ,8805,2024-02-05,2024-02-11,2024-02-17,2024-03-22,17.85,6,107.1,1
58_HARTLEPOOL_4268,58,4268,Capt Morgan Private Stock,750mL,3960,DIAGEO NORTH AMERICA INC   ,10936,2024-06-27,2024-07-07,2024-07-16,2024-08-13,18.25,12,219.0,1
6_GOULCREST_18641,6,18641,Yellow Tail Big Bold Red,1.5L,4425,MARTIGNETTI COMPANIES,9104,2024-02-26,2024-03-04,2024-03-13,2024-04-13,6.01,5,30.05,2
34_PITMERDEN_27831,34,27831,Wild Horse CC Chard,750mL,1392,CONSTELLATION BRANDS INC   ,9523,2024-03-27,2024-04-05,2024-04-17,2024-05-18,6.84,48,328.32,2
76_DONCASTER_1869,76,1869,Oban 14-Yr Single Malt,750mL,3960,DIAGEO NORTH AMERICA INC   ,11589,2024-08-10,2024-08-17,2024-08-30,2024-10-05,40.14,9,361.26,1
77_TAMWORTH_2443,77,2443,Seagrams VO,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10700,2024-06-16,2024-06-23,2024-06-29,2024-08-09,13.48,4,53.92,1
48_NORFOLK_115,48,115,Belvedere Vodka,Liter,8112,MOET HENNESSY USA INC      ,9252,2024-03-08,2024-03-17,2024-03-23,2024-04-27,21.37,6,128.22,1
32_MOUNTMEND_4226,32,4226,Bacardi Superior Rum Trav,750mL,480,BACARDI USA INC            ,9533,2024-03-28,2024-04-05,2024-04-16,2024-05-12,7.68,11,84.48,1
60_IRRAGIN_903,60,903,Bombay Sapphire Gin,Liter,480,BACARDI USA INC            ,9062,2024-02-24,2024-03-03,2024-03-15,2024-04-24,18.79,12,225.48,1
9_BLACKPOOL_23229,9,23229,Ch St Jean Belle Terre Chard,750mL,9819,TREASURY WINE ESTATES      ,9009,2024-02-19,2024-02-22,2024-03-01,2024-04-16,10.34,6,62.04,2
37_PAETHSMOUTH_5014,37,5014,Penn Dutch Pumpkin Cr Liquer,750mL,4380,CHARLES JACQUIN ET CIE INC ,12110,2024-09-15,2024-09-23,2024-09-29,2024-10-30,3.96,12,47.52,1
5_SUTTON_2520,5,2520,The Macallan 12 Yr Old,750mL,2561,EDRINGTON AMERICAS         ,11862,2024-08-30,2024-09-09,2024-09-15,2024-10-26,42.21,3,126.63,1
28_LARNWICK_8288,28,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,12192,2024-09-21,2024-09-28,2024-10-10,2024-11-11,7.94,15,119.1,2
34_PITMERDEN_8189,34,8189,Camarena Silver Tequila,1.75L,3252,E & J GALLO WINERY         ,11128,2024-07-10,2024-07-20,2024-07-31,2024-08-29,25.59,5,127.95,1
21_BALERNO_4198,21,4198,Sailor Jerry Spiced Navy Rum,1.75L,3664,WILLIAM GRANT & SONS INC   ,12801,2024-10-27,2024-11-03,2024-11-12,2024-12-22,17.51,5,87.55,1
21_BALERNO_6356,21,6356,Taylor Cream Sherry,1.5L,1392,CONSTELLATION BRANDS INC   ,13645,2024-12-23,2024-12-29,2025-01-10,2025-02-02,5.16,6,30.96,2
44_PORTHCRAWL_1346,44,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,10654,2024-06-13,2024-06-23,2024-07-04,2024-08-04,22.55,5,112.75,1
76_DONCASTER_33874,76,33874,Bella Sera Pinot Grigio Del,1.5L,3252,E & J GALLO WINERY         ,11528,2024-08-07,2024-08-17,2024-08-26,2024-10-09,6.62,12,79.44,2
25_CAERSHIRE_1886,25,1886,Seagrams 7 Crown,750mL,3960,DIAGEO NORTH AMERICA INC   ,11300,2024-07-21,2024-07-26,2024-08-03,2024-09-14,7.96,12,95.52,1
38_GOULCREST_10421,38,10421,Barefoot Moscato Cal,1.5L,3252,E & J GALLO WINERY         ,11796,2024-08-24,2024-08-30,2024-09-08,2024-10-07,5.9,6,35.4,2
10_HORNSEY_8155,10,8155,Black Velvet Plastic,375mL,1392,CONSTELLATION BRANDS INC   ,11246,2024-07-18,2024-07-27,2024-08-08,2024-09-09,3.28,21,68.88,1
77_TAMWORTH_5148,77,5148,St Brendans Irish Cream,1.75L,8352,LUXCO INC                  ,13435,2024-12-09,2024-12-13,2024-12-26,2025-01-30,14.17,23,325.91,1
6_GOULCREST_34460,6,34460,Dr Loosen Rsl 'Dr L' M,750mL,4425,MARTIGNETTI COMPANIES,10943,2024-06-27,2024-07-08,2024-07-13,2024-08-28,7.23,11,79.53,2
53_HILLFAR_6281,53,6281,Franzia Sunset Blush Tap,5L,9815,WINE GROUP INC             ,11474,2024-08-02,2024-08-12,2024-08-16,2024-09-21,8.96,2,17.92,2
31_HORNSEY_3768,31,3768,Jenkins Vodka,750mL,9552,M S WALKER INC             ,12115,2024-09-15,2024-09-22,2024-09-26,2024-11-06,3.62,11,39.82,1
33_HORNSEY_2520,33,2520,The Macallan 12 Yr Old,750mL,2561,EDRINGTON AMERICAS         ,8900,2024-02-12,2024-02-16,2024-02-29,2024-03-31,42.21,12,506.52,1
2_ASHBORNE_28579,2,28579,R M Woodbridge Merlot Cal,750mL,1392,CONSTELLATION BRANDS INC   ,11071,2024-07-05,2024-07-14,2024-07-18,2024-09-03,3.24,12,38.88,2
79_BALLYMENA_9145,79,9145,Smirnoff Kissed Caramel,50mL,3960,DIAGEO NORTH AMERICA INC   ,8575,2024-01-21,2024-01-28,2024-02-03,2024-03-06,0.75,113,84.75,1
76_DONCASTER_32648,76,32648,Beringer Classic Wh Znfdl,1.5L,9819,TREASURY WINE ESTATES      ,11183,2024-07-13,2024-07-19,2024-07-27,2024-08-27,5.3,34,180.2,2
38_GOULCREST_16749,38,16749,Ninety+Cellars Lot 50 Prosco,750mL,4950,LATITUDE BEVERAGE COMPANY  ,13509,2024-12-14,2024-12-19,2025-01-03,2025-02-03,7.53,11,82.83,2
34_PITMERDEN_4939,34,4939,Kapali Coffee,1.75L,8004,SAZERAC CO INC             ,9157,2024-03-01,2024-03-07,2024-03-20,2024-04-22,11.59,6,69.54,1
38_GOULCREST_4662,38,4662,Capt Morgan White PET,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10936,2024-06-27,2024-07-06,2024-07-16,2024-08-13,15.38,3,46.14,1
76_DONCASTER_25554,76,25554,Brotte Espirit CdR,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12142,2024-09-16,2024-09-22,2024-09-27,2024-10-28,9.14,2,18.28,2
72_HARDERSFIELD_14393,72,14393,Ch Montaud Cotes de Prov Rse,750mL,7153,PINE STATE TRADING CO      ,11694,2024-08-17,2024-08-23,2024-09-02,2024-10-13,6.5,12,78.0,2
50_MOUNTMEND_33210,50,33210,Sycamore Lane Cab Svgn Cal,1.5L,8892,TRINCHERO FAMILY ESTATES   ,12024,2024-09-08,2024-09-16,2024-09-24,2024-10-24,5.74,6,34.44,2
8_ALNERWICK_1278,8,1278,Jim Beam Black,1.75L,12546,JIM BEAM BRANDS COMPANY    ,10451,2024-05-30,2024-06-07,2024-06-20,2024-07-14,26.71,6,160.26,1
67_EANVERNESS_17177,67,17177,Beringer Classic Merlot,1.5L,9819,TREASURY WINE ESTATES      ,10408,2024-05-26,2024-06-03,2024-06-08,2024-07-17,5.45,4,21.8,2
19_WINTERVALE_10451,19,10451,Line 39 Cab Svgn Lake Cnty,750mL,7153,PINE STATE TRADING CO      ,10788,2024-06-22,2024-06-30,2024-07-04,2024-08-16,5.29,10,52.9,2
10_HORNSEY_33214,10,33214,Sycamore Lane Merlot Cal,1.5L,8892,TRINCHERO FAMILY ESTATES   ,12024,2024-09-08,2024-09-13,2024-09-24,2024-10-24,5.82,6,34.92,2
33_HORNSEY_24086,33,24086,Hess Select Chard,750mL,4425,MARTIGNETTI COMPANIES,12711,2024-10-21,2024-10-28,2024-11-06,2024-12-08,7.14,72,514.08,2
75_BARNCOMBE_12771,75,12771,Joel Gott Cab Svgn 815,750mL,8892,TRINCHERO FAMILY ESTATES   ,10493,2024-06-01,2024-06-09,2024-06-14,2024-07-14,8.44,12,101.28,2
10_HORNSEY_3607,10,3607,Smirnoff Citrus Vodka,50mL,3960,DIAGEO NORTH AMERICA INC   ,12044,2024-09-11,2024-09-20,2024-09-29,2024-11-13,0.72,118,84.96,1
60_IRRAGIN_45246,60,45246,Shoofly Shiraz,750mL,4425,MARTIGNETTI COMPANIES,11614,2024-08-11,2024-08-18,2024-08-22,2024-09-22,7.23,7,50.61,2
74_PAENTMARWY_35414,74,35414,Yellow Tail Shiraz Ausl,1.5L,4425,MARTIGNETTI COMPANIES,11053,2024-07-04,2024-07-15,2024-07-25,2024-08-22,6.13,2,12.26,2
35_HALIVAARA_27351,35,27351,Almaden Chard Cal B/B,5L,9815,WINE GROUP INC             ,13132,2024-11-18,2024-11-25,2024-12-06,2025-01-15,10.38,3,31.14,2
67_EANVERNESS_5111,67,5111,Dr McGillicuddy's Mentholmnt,50mL,8004,SAZERAC CO INC             ,12763,2024-10-25,2024-10-31,2024-11-15,2024-12-17,0.72,120,86.4,1
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,2000,SOUTHERN WINE & SPIRITS NE ,13586,2024-12-19,2024-12-28,2025-01-03,2025-02-17,7.71,12,92.52,2
20_BREDWARDINE_3243,20,3243,Burnetts Vodka,1.75L,3924,HEAVEN HILL DISTILLERIES   ,9890,2024-04-21,2024-04-25,2024-05-10,2024-06-16,8.26,5,41.3,1
54_GUTHRAM_26399,54,26399,Trapiche Malbec Mendoza Oak,750mL,9815,WINE GROUP INC             ,8190,2023-12-24,2024-01-02,2024-01-06,2024-02-08,3.94,7,27.58,2
19_WINTERVALE_3362,19,3362,Poland Spring Gin,Liter,9552,M S WALKER INC             ,10686,2024-06-15,2024-06-23,2024-06-30,2024-08-13,4.47,12,53.64,1
11_CARDEND_3802,11,3802,Three Olives Vodka,1.75L,7245,PROXIMO SPIRITS INC.       ,10213,2024-05-13,2024-05-19,2024-05-24,2024-07-06,13.43,5,67.15,1
9_BLACKPOOL_41034,9,41034,Menage a Trois Red,750mL,8892,TRINCHERO FAMILY ESTATES   ,8399,2024-01-08,2024-01-13,2024-01-22,2024-03-05,5.26,12,63.12,2
23_ARBINGTON_1269,23,1269,Jeffersons Bourbon,750mL,1485,CASTLE BRANDS CORP.        ,11047,2024-07-04,2024-07-14,2024-07-24,2024-09-03,19.11,6,114.66,1
71_CLARCTON_1964,71,1964,Jim Beam Single Barrel,750mL,12546,JIM BEAM BRANDS COMPANY    ,11099,2024-07-07,2024-07-12,2024-07-19,2024-08-31,23.07,6,138.42,1
38_GOULCREST_43685,38,43685,Babich Svgn Bl Marlboro,750mL,4425,MARTIGNETTI COMPANIES,11781,2024-08-23,2024-08-31,2024-09-07,2024-10-16,9.58,12,114.96,2
38_GOULCREST_2625,38,2625,Nikka Coffey Grain Whisky,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,11788,2024-08-23,2024-09-01,2024-09-10,2024-10-20,43.16,6,258.96,1
66_EANVERNESS_5833,66,5833,Patron Roca Silver Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8824,2024-02-07,2024-02-19,2024-02-28,2024-03-30,50.77,6,304.62,1
78_EASTHAVEN_5952,78,5952,Jagermeister Liqueur,50mL,3089,SIDNEY FRANK IMPORTING CO  ,9595,2024-03-31,2024-04-07,2024-04-11,2024-05-20,1.42,115,163.3,1
74_PAENTMARWY_4260,74,4260,Capt Morgan Original Barrel,1.75L,3960,DIAGEO NORTH AMERICA INC   ,11329,2024-07-24,2024-08-05,2024-08-16,2024-09-14,16.66,8,133.28,1
67_EANVERNESS_43308,67,43308,Penfolds Koonunga Hil Shiraz,750mL,4425,MARTIGNETTI COMPANIES,11928,2024-09-02,2024-09-06,2024-09-14,2024-10-24,6.89,11,75.79,2
9_BLACKPOOL_3769,9,3769,Jenkins Vodka,1.75L,9552,M S WALKER INC             ,13059,2024-11-14,2024-11-23,2024-11-29,2025-01-05,7.02,22,154.44,1
34_PITMERDEN_5708,34,5708,Dr McGillicuddy's Root Beer,50mL,8004,SAZERAC CO INC             ,9859,2024-04-19,2024-04-28,2024-05-05,2024-06-08,0.38,111,42.18,1
17_OLDHAM_4267,17,4267,Bacardi Limon Rum,1.75L,480,BACARDI USA INC            ,10778,2024-06-22,2024-06-28,2024-07-09,2024-08-04,15.62,6,93.72,1
45_VERITAS_5170,45,5170,Dr McGillicuddy's Apple Pie,750mL,8004,SAZERAC CO INC             ,10109,2024-05-06,2024-05-11,2024-05-23,2024-06-25,9.99,10,99.9,1
76_DONCASTER_38546,76,38546,Mark West Pnt Nr Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,9623,2024-04-03,2024-04-14,2024-04-23,2024-05-24,5.06,5,25.3,2
10_HORNSEY_284,10,284,Milagro Tequila Anejo SBR,750mL,3664,WILLIAM GRANT & SONS INC   ,9448,2024-03-21,2024-04-02,2024-04-04,2024-05-18,53.43,3,160.29,1
23_ARBINGTON_43809,23,43809,R M Woodbridge Pnt Nr,1.5L,1392,CONSTELLATION BRANDS INC   ,8897,2024-02-12,2024-02-18,2024-02-23,2024-04-10,5.84,7,40.88,2
64_CESTERFIELD_41612,64,41612,Ridge Geyserville Znfdl,750mL,4425,MARTIGNETTI COMPANIES,11166,2024-07-12,2024-07-19,2024-07-29,2024-09-10,24.18,12,290.16,2
7_STANMORE_1348,7,1348,Knob Creek Bourbon,375mL,12546,JIM BEAM BRANDS COMPANY    ,9398,2024-03-18,2024-03-25,2024-03-29,2024-04-29,11.84,12,142.08,1
47_PELLA'S WISH_5364,47,5364,Kahlua,1.75L,17035,PERNOD RICARD USA          ,11679,2024-08-16,2024-08-23,2024-08-29,2024-10-13,23.07,6,138.42,1
50_MOUNTMEND_3726,50,3726,Gilbeys Vodka Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,10087,2024-05-05,2024-05-12,2024-05-19,2024-06-21,3.78,19,71.82,1
69_MOUNTMEND_37735,69,37735,Walnut Crest Vnto Pnt Grigio,1.5L,516,BANFI PRODUCTS CORP        ,11000,2024-07-01,2024-07-05,2024-07-13,2024-08-23,7.58,6,45.48,2
73_DONCASTER_5255,73,5255,TGI Fridays Ultimte Mudslide,1.75L,4466,AMERICAN VINTAGE BEVERAGE  ,13389,2024-12-07,2024-12-13,2024-12-26,2025-02-04,9.35,6,56.1,1
10_HORNSEY_45525,10,45525,Natura Colchagua Carmenere,750mL,516,BANFI PRODUCTS CORP        ,9316,2024-03-13,2024-03-23,2024-04-03,2024-05-14,5.91,12,70.92,2
73_DONCASTER_6460,73,6460,Columbia Crest Two Vns Chard,750mL,8673,STE MICHELLE WINE ESTATES  ,12088,2024-09-13,2024-09-21,2024-09-28,2024-11-12,4.76,12,57.12,2
38_GOULCREST_7878,38,7878,Allens Coffee Brandy,1.75L,9552,M S WALKER INC             ,8865,2024-02-10,2024-02-18,2024-02-26,2024-04-01,9.99,12,119.88,1
47_PELLA'S WISH_5734,47,5734,Malibu Rum,1.75L,17035,PERNOD RICARD USA          ,9291,2024-03-10,2024-03-18,2024-03-22,2024-05-08,15.82,1,15.82,1
73_DONCASTER_2760,73,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,28.02,11,308.22,1
64_CESTERFIELD_39593,64,39593,Redwood Creek Pnt Nr Cal,1.5L,3252,E & J GALLO WINERY         ,10084,2024-05-05,2024-05-12,2024-05-16,2024-06-29,6.33,6,37.98,2
66_EANVERNESS_17146,66,17146,Honeymaker Dry Mead,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,11442,2024-07-31,2024-08-10,2024-08-22,2024-10-02,9.08,12,108.96,2
2_ASHBORNE_23974,2,23974,Catena RSV Chard,750mL,9552,M S WALKER INC             ,8626,2024-01-25,2024-02-04,2024-02-12,2024-03-19,11.25,12,135.0,2
66_EANVERNESS_40337,66,40337,Da Vinci Chianti Tuscany,750mL,3252,E & J GALLO WINERY         ,8999,2024-02-19,2024-02-22,2024-02-29,2024-04-10,6.57,12,78.84,2
55_DRY GULCH_44145,55,44145,Red Rock Merlot Cal,750mL,3252,E & J GALLO WINERY         ,9958,2024-04-26,2024-05-05,2024-05-12,2024-06-20,5.8,12,69.6,2
37_PAETHSMOUTH_8512,37,8512,Baileys Irish Cream,750mL,3960,DIAGEO NORTH AMERICA INC   ,11907,2024-09-01,2024-09-09,2024-09-13,2024-10-19,14.72,12,176.64,1
11_CARDEND_8097,11,8097,Patron Citronge Orange,375mL,9165,ULTRA BEVERAGE COMPANY LLP ,11442,2024-07-31,2024-08-11,2024-08-22,2024-10-02,9.44,11,103.84,1
19_WINTERVALE_40096,19,40096,Black Box Cab Svgn,3L,1392,CONSTELLATION BRANDS INC   ,12077,2024-09-13,2024-09-20,2024-10-01,2024-10-27,10.52,6,63.12,2
73_DONCASTER_8068,73,8068,Absolut 80 Proof,1.75L,17035,PERNOD RICARD USA          ,10059,2024-05-03,2024-05-09,2024-05-20,2024-07-02,18.24,44,802.56,1
23_ARBINGTON_19036,23,19036,Nicholson Ranch Est Chard,750mL,4425,MARTIGNETTI COMPANIES,9104,2024-02-26,2024-03-03,2024-03-13,2024-04-13,9.67,12,116.04,2
54_GUTHRAM_32907,54,32907,Sterling Vintners Cltn Chard,750mL,1590,DIAGEO CHATEAU ESTATE WINES,12194,2024-09-21,2024-09-30,2024-10-06,2024-11-19,5.37,72,386.64,2
69_MOUNTMEND_4767,69,4767,El Jimador Reposado Tequila,1.75L,1128,BROWN-FORMAN CORP          ,13288,2024-11-30,2024-12-09,2024-12-19,2025-01-29,19.28,6,115.68,1
34_PITMERDEN_3800,34,3800,Don Julio Anejo Tequila,750mL,3960,DIAGEO NORTH AMERICA INC   ,12441,2024-10-03,2024-10-10,2024-10-25,2024-11-24,42.85,6,257.1,1
54_GUTHRAM_3787,54,3787,Jose Cuervo Especial Silver,750mL,7245,PROXIMO SPIRITS INC.       ,12374,2024-09-28,2024-10-07,2024-10-17,2024-11-26,11.8,12,141.6,1
19_WINTERVALE_32649,19,32649,Beringer Classic Wh Merlot,1.5L,9819,TREASURY WINE ESTATES      ,10678,2024-06-14,2024-06-23,2024-06-29,2024-08-14,5.13,18,92.34,2
38_GOULCREST_4416,38,4416,Cruzan Coconut Flavored Rum,750mL,12546,JIM BEAM BRANDS COMPANY    ,13557,2024-12-18,2024-12-27,2025-01-04,2025-02-17,7.68,12,92.16,1
7_STANMORE_29169,7,29169,Franzia Tap Merlot,5L,9815,WINE GROUP INC             ,12551,2024-10-10,2024-10-21,2024-10-28,2024-12-05,10.88,3,32.64,2
76_DONCASTER_5292,76,5292,Rumpleminze,750mL,3960,DIAGEO NORTH AMERICA INC   ,12585,2024-10-13,2024-10-18,2024-10-31,2024-11-29,13.13,24,315.12,1
20_BREDWARDINE_6854,20,6854,Carlo Rossi Burgundy Calif,4L,3252,E & J GALLO WINERY         ,10953,2024-06-28,2024-07-06,2024-07-13,2024-08-14,9.86,4,39.44,2
64_CESTERFIELD_2645,64,2645,Chivas Regal,750mL,17035,PERNOD RICARD USA          ,11783,2024-08-23,2024-08-30,2024-09-08,2024-10-16,21.89,48,1050.72,1
51_ABERDEEN_5750,51,5750,Malibu Rum Traveler,750mL,17035,PERNOD RICARD USA          ,11679,2024-08-16,2024-08-24,2024-08-29,2024-10-13,8.69,12,104.28,1
70_KELD_3405,70,3405,Tito's Handmade Vodka,1.75L,4425,MARTIGNETTI COMPANIES,11368,2024-07-26,2024-08-02,2024-08-16,2024-09-10,23.19,34,788.46,1
79_BALLYMENA_8018,79,8018,La Vieille Ferme Red Ventoux,750mL,1587,VINEYARD BRANDS INC        ,8322,2024-01-03,2024-01-15,2024-01-18,2024-02-27,4.6,12,55.2,2
6_GOULCREST_8623,6,8623,Casamigos Anejo Tequila,50mL,6213,MHW LTD                    ,8555,2024-01-20,2024-01-29,2024-02-05,2024-03-12,2.34,1,2.34,1
64_CESTERFIELD_2957,64,2957,Glenfarclas 12-Yr Scotch,750mL,8004,SAZERAC CO INC             ,11320,2024-07-22,2024-07-28,2024-08-03,2024-09-03,25.89,6,155.34,1
49_GARIGILL_8339,49,8339,The Glenlivet 12 Yr Single,750mL,17035,PERNOD RICARD USA          ,11679,2024-08-16,2024-08-24,2024-08-29,2024-10-13,30.21,23,694.83,1
49_GARIGILL_27802,49,27802,Moet & Chandon Imperial,375mL,8112,MOET HENNESSY USA INC      ,12577,2024-10-12,2024-10-17,2024-10-31,2024-12-10,16.33,11,179.63,2
76_DONCASTER_15356,76,15356,Seaglass Pnt Nr,750mL,8892,TRINCHERO FAMILY ESTATES   ,12249,2024-09-23,2024-09-28,2024-10-10,2024-11-04,6.45,12,77.4,2
76_DONCASTER_7993,76,7993,Stock Italian X Dry Vermouth,750mL,8352,LUXCO INC                  ,12198,2024-09-21,2024-09-29,2024-10-08,2024-11-16,4.88,24,117.12,1
42_BLACK HOLLOW_8498,42,8498,R M Woodbridge Svgn Bl Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,13375,2024-12-06,2024-12-13,2024-12-20,2025-01-28,5.84,5,29.2,2
14_BROMWICH_408,14,408,Wild Turkey American Honey,750mL,11567,CAMPARI AMERICA            ,10153,2024-05-10,2024-05-18,2024-05-29,2024-06-24,12.97,9,116.73,1
73_DONCASTER_3858,73,3858,Grey Goose Vodka,750mL,480,BACARDI USA INC            ,10550,2024-06-06,2024-06-14,2024-06-27,2024-08-05,17.77,23,408.71,1
1_HARDERSFIELD_8680,1,8680,Crown Royal,1.75L,3960,DIAGEO NORTH AMERICA INC   ,12841,2024-10-31,2024-11-09,2024-11-14,2024-12-27,28.88,5,144.4,1
