InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
38_GOULCREST_38457,38,38457,Smoking Loon Pnt Nr,750mL,5,39.95,7.99,2024-04-09,750.0,2,0.56,9552,M S WALKER INC             
17_OLDHAM_45822,17,45822,Masciarelli Montepulciano,750mL,1,9.95,9.95,2024-10-01,750.0,2,0.11,10754,PERFECTA WINES             
78_EASTHAVEN_8694,78,8694,Skinnygirl Cosmopolitan,750mL,1,12.99,12.99,2024-04-17,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
49_GARIGILL_31465,49,31465,Franzia Tap Chard,5L,1,17.99,17.99,2024-12-11,5000.0,2,0.75,9815,WINE GROUP INC             
68_SOLARIS_37312,68,37312,Salmon Run NY Pnt Nr,750mL,1,13.99,13.99,2024-05-28,750.0,2,0.11,10754,PERFECTA WINES             
65_LUTON_32906,65,32906,Sterling Vintners Cab Svgn C,750mL,3,29.97,9.99,2024-12-18,750.0,2,0.34,1590,DIAGEO CHATEAU ESTATE WINES
58_HARTLEPOOL_2212,58,2212,Canadian Rich & Rare,1.75L,1,10.99,10.99,2024-12-23,1750.0,1,1.84,8004,SAZERAC CO INC             
41_LARNWICK_8819,41,8819,Leroux Blackberry Brandy,750mL,1,7.99,7.99,2024-11-11,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
8_ALNERWICK_8342,8,8342,Korbel X Dry,750mL,1,13.99,13.99,2024-06-11,750.0,2,0.11,1128,BROWN-FORMAN CORP          
23_ARBINGTON_3781,23,3781,Three Olives Vanilla Vodka,750mL,1,11.99,11.99,2024-10-29,750.0,1,0.79,7245,PROXIMO SPIRITS INC.       
66_EANVERNESS_2496,66,2496,Crown Royal Black,1.75L,1,52.99,52.99,2024-05-29,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
41_LARNWICK_7353,41,7353,1800 Ultimate Peach Margrita,1.75L,1,17.99,17.99,2024-05-28,1750.0,1,1.84,7245,PROXIMO SPIRITS INC.       
74_PAENTMARWY_4414,74,4414,Cruzan Pineapple Rum,750mL,1,9.99,9.99,2024-09-20,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
76_DONCASTER_5133,76,5133,E&J Apple Brandy,750mL,3,26.97,8.99,2024-11-23,750.0,1,2.36,3252,E & J GALLO WINERY         
33_HORNSEY_4187,33,4187,Kraken Black Spiced Rum,750mL,2,39.98,19.99,2024-05-20,750.0,1,1.57,7245,PROXIMO SPIRITS INC.       
9_BLACKPOOL_4416,9,4416,Cruzan Coconut Flavored Rum,750mL,2,21.98,10.99,2024-05-14,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
26_KNIFE'S EDGE_3755,26,3755,Russian Standard Original,750mL,11,186.89,16.99,2024-10-11,750.0,1,8.66,10050,Russian Standard Vodka     
1_HARDERSFIELD_46070,1,46070,Carpineto Dogajolo Rose,750mL,2,25.98,12.99,2024-07-18,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
66_EANVERNESS_3982,66,3982,Hornitos Reposado Tequila,750mL,1,20.99,20.99,2024-01-13,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
55_DRY GULCH_12069,55,12069,Gnarly Head Pnt Grigio,750mL,1,7.99,7.99,2024-04-29,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
76_DONCASTER_4787,76,4787,Appleton Special Gold Rum,1.75L,1,19.99,19.99,2024-06-21,1750.0,1,1.84,11567,CAMPARI AMERICA            
8_ALNERWICK_5060,8,5060,Dr McGillicuddy's Butterscth,750mL,1,13.99,13.99,2024-08-25,750.0,1,0.79,8004,SAZERAC CO INC             
34_PITMERDEN_5228,34,5228,DeKuyper Wh Cr de Menthe,750mL,1,8.99,8.99,2024-06-02,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
62_KILMARNOCK_12213,62,12213,Evodia Garnacha Old Vine,750mL,1,8.99,8.99,2024-07-09,750.0,2,0.11,9552,M S WALKER INC             
44_PORTHCRAWL_4878,44,4878,Allens Coffee Brandy,750mL,1,6.49,6.49,2024-04-10,750.0,1,0.79,9552,M S WALKER INC             
23_ARBINGTON_388,23,388,Smirnoff 80 Proof,Liter,1,14.49,14.49,2024-09-18,1000.0,1,1.05,3960,DIAGEO NORTH AMERICA INC   
67_EANVERNESS_8787,67,8787,Torresella Pinot Grigio Ven,750mL,1,13.99,13.99,2024-05-20,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
2_ASHBORNE_1323,2,1323,Early Times,1.75L,1,19.99,19.99,2024-09-13,1750.0,1,1.84,1128,BROWN-FORMAN CORP          
73_DONCASTER_25212,73,25212,Mionetto Prosecco Extra Dry,750mL,1,13.99,13.99,2024-09-25,750.0,2,0.11,9552,M S WALKER INC             
14_BROMWICH_3344,14,3344,Bombay Sapphire Gin,750mL,2,39.98,19.99,2024-08-20,750.0,1,1.57,480,BACARDI USA INC            
60_IRRAGIN_8787,60,8787,Torresella Pinot Grigio Ven,750mL,1,15.99,15.99,2024-10-26,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
55_DRY GULCH_12213,55,12213,Evodia Garnacha Old Vine,750mL,2,15.98,7.99,2024-06-08,750.0,2,0.22,9552,M S WALKER INC             
50_MOUNTMEND_4916,50,4916,Mr Boston Coffee Brandy,1.75L,1,13.99,13.99,2024-09-01,1750.0,1,1.84,660,SAZERAC NORTH AMERICA INC. 
34_PITMERDEN_12943,34,12943,Middle Sister Drama Queen Pi,750mL,2,13.98,6.99,2024-05-03,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
76_DONCASTER_7489,76,7489,99 Blackberries,50mL,13,12.87,0.99,2024-11-29,50.0,1,0.68,660,SAZERAC NORTH AMERICA INC. 
25_CAERSHIRE_4762,25,4762,Hartley Brandy VS,750mL,1,6.99,6.99,2024-04-25,750.0,1,0.79,8004,SAZERAC CO INC             
66_EANVERNESS_8393,66,8393,Casamigos Reposado,750mL,1,49.99,49.99,2024-10-10,750.0,1,0.79,6213,MHW LTD                    
76_DONCASTER_4878,76,4878,Allens Coffee Brandy,750mL,4,27.96,6.99,2024-10-21,750.0,1,3.15,9552,M S WALKER INC             
78_EASTHAVEN_3457,78,3457,Olmeca Altos Plata Tequila,1.75L,3,104.97,34.99,2024-12-24,1750.0,1,5.51,17035,PERNOD RICARD USA          
64_CESTERFIELD_10420,64,10420,Barefoot Moscato Cal,750mL,2,9.98,4.99,2024-12-08,750.0,2,0.22,3252,E & J GALLO WINERY         
66_EANVERNESS_22057,66,22057,Le Macchiole Bolgheri Rosso,750mL,1,26.99,26.99,2024-01-03,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
28_LARNWICK_4243,28,4243,Bacardi Superior Rum,1.75L,1,23.99,23.99,2024-09-11,1750.0,1,1.84,480,BACARDI USA INC            
38_GOULCREST_12697,38,12697,Tapiz Malbec Mendoza,750mL,6,71.94,11.99,2024-11-15,750.0,2,0.68,653,STATE WINE & SPIRITS   
67_EANVERNESS_5333,67,5333,Jenkins Amaretto,1.75L,1,10.99,10.99,2024-12-17,1750.0,1,1.84,9552,M S WALKER INC             
30_CULCHETH_8828,30,8828,Lunazul Blanco Tequila,750mL,4,55.96,13.99,2024-12-01,750.0,1,3.15,3924,HEAVEN HILL DISTILLERIES   
49_GARIGILL_39356,49,39356,Bota Box Chard Cal,3L,1,17.99,17.99,2024-10-26,3000.0,2,0.45,2242,DELICATO VINEYARDS INC     
57_LANTEGLOS_4145,57,4145,Don Q Cristal Rum,1.75L,1,16.99,16.99,2024-05-13,1750.0,1,1.84,98450,Serralles Usa LLC          
34_PITMERDEN_7993,34,7993,Stock Italian X Dry Vermouth,750mL,1,6.49,6.49,2024-12-10,750.0,1,0.79,8352,LUXCO INC                  
71_CLARCTON_6724,71,6724,Black Opal Cashmore Cab Svgn,750mL,1,6.99,6.99,2024-07-26,750.0,2,0.11,9819,TREASURY WINE ESTATES      
55_DRY GULCH_482,55,482,Absolut 80 Proof,Liter,8,175.92,21.99,2024-06-17,1000.0,1,8.4,17035,PERNOD RICARD USA          
69_MOUNTMEND_5111,69,5111,Dr McGillicuddy's Mentholmnt,50mL,12,11.88,0.99,2024-02-21,50.0,1,0.63,8004,SAZERAC CO INC             
10_HORNSEY_13711,10,13711,Venta Morales Tempranillo,750mL,19,208.81,10.99,2024-08-05,750.0,2,2.14,9552,M S WALKER INC             
31_HORNSEY_2114,31,2114,Black Velvet Canadian Whisky,1.75L,3,38.97,12.99,2024-10-22,1750.0,1,5.51,1392,CONSTELLATION BRANDS INC   
67_EANVERNESS_3439,67,3439,Broker's London Dry Gin,750mL,1,21.99,21.99,2024-01-06,750.0,1,0.79,5992,MCCORMICK DISTILLING CO    
67_EANVERNESS_3921,67,3921,Espolon Reposado Tequila,750mL,2,47.98,23.99,2024-04-18,750.0,1,1.57,11567,CAMPARI AMERICA            
54_GUTHRAM_33143,54,33143,Our Daily Red,750mL,1,9.99,9.99,2024-02-22,750.0,2,0.11,7153,PINE STATE TRADING CO      
73_DONCASTER_5661,73,5661,Dr McGillicuddy's Root Beer,750mL,2,27.98,13.99,2024-03-20,750.0,1,1.57,8004,SAZERAC CO INC             
55_DRY GULCH_3851,55,3851,Grey Goose Vodka,375mL,3,47.97,15.99,2024-01-10,375.0,1,1.18,480,BACARDI USA INC            
19_WINTERVALE_8620,19,8620,Sambuca Romana,375mL,1,11.99,11.99,2024-08-06,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
63_SWORDBREAK_8118,63,8118,Mr Boston Blackberry Brandy,750mL,2,13.98,6.99,2024-04-09,750.0,1,1.57,660,SAZERAC NORTH AMERICA INC. 
12_LEESIDE_5268,12,5268,Mr Boston Rock & Rye,750mL,2,17.98,8.99,2024-12-09,750.0,1,1.57,660,SAZERAC NORTH AMERICA INC. 
71_CLARCTON_2589,71,2589,Jameson Irish Whiskey,1.75L,3,128.97,42.99,2024-05-22,1750.0,1,5.51,17035,PERNOD RICARD USA          
13_TARMSWORTH_2143,13,2143,Canadian Mist,1.75L,2,27.98,13.99,2024-06-25,1750.0,1,3.67,1128,BROWN-FORMAN CORP          
67_EANVERNESS_24455,67,24455,Franciscan Cab Svgn Napa,750mL,1,20.99,20.99,2024-04-17,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
6_GOULCREST_3390,6,3390,Cold River Blueberry Vodka,750mL,1,29.99,29.99,2024-08-09,750.0,1,0.79,4425,MARTIGNETTI COMPANIES
54_GUTHRAM_6535,54,6535,Sandeman Tawny Port,750mL,1,11.99,11.99,2024-12-05,750.0,2,0.11,17035,PERNOD RICARD USA          
6_GOULCREST_8472,6,8472,1800 Silver Tequila,750mL,1,26.99,26.99,2024-02-06,750.0,1,0.79,7245,PROXIMO SPIRITS INC.       
19_WINTERVALE_3085,19,3085,Absolut Mini Bar 5/50mls,250mL,1,7.99,7.99,2024-12-20,50.0,1,0.05,17035,PERNOD RICARD USA          
76_DONCASTER_6654,76,6654,Veuve Clicquot Brut Yellow,750mL,14,629.86,44.99,2024-06-26,750.0,2,1.57,8112,MOET HENNESSY USA INC      
26_KNIFE'S EDGE_1424,26,1424,Bulleit Bourbon,375mL,1,15.99,15.99,2024-07-13,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
55_DRY GULCH_1025,55,1025,Fulton's Harvest Pumpkin Liq,750mL,1,9.99,9.99,2024-09-28,750.0,1,0.79,3924,HEAVEN HILL DISTILLERIES   
67_EANVERNESS_4959,67,4959,Bacardi Tangerine,50mL,12,11.88,0.99,2024-08-05,50.0,1,0.63,480,BACARDI USA INC            
60_IRRAGIN_19302,60,19302,Tomaiolo Chianti Clsco Rsva,750mL,4,47.96,11.99,2024-02-18,750.0,2,0.45,7153,PINE STATE TRADING CO      
11_CARDEND_5739,11,5739,Malibu Rum,50mL,1,1.99,1.99,2024-08-03,50.0,1,0.05,17035,PERNOD RICARD USA          
79_BALLYMENA_3921,79,3921,Espolon Reposado Tequila,750mL,1,23.99,23.99,2024-04-06,750.0,1,0.79,11567,CAMPARI AMERICA            
67_EANVERNESS_5505,67,5505,Pallini Limoncello Liqueur,750mL,1,18.99,18.99,2024-10-29,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
79_BALLYMENA_8097,79,8097,Patron Citronge Orange,375mL,1,11.99,11.99,2024-08-11,375.0,1,0.39,9165,ULTRA BEVERAGE COMPANY LLP 
33_HORNSEY_2443,33,2443,Seagrams VO,1.75L,1,20.99,20.99,2024-01-15,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_5891,10,5891,Ryans Irish Cream,1.75L,2,31.98,15.99,2024-06-24,1750.0,1,3.67,8004,SAZERAC CO INC             
49_GARIGILL_6595,49,6595,Bogle Merlot,750mL,4,29.96,7.49,2024-06-04,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
60_IRRAGIN_17748,60,17748,Black Box Pnt Grigio,500mL,1,3.99,3.99,2024-02-17,500.0,2,0.08,1392,CONSTELLATION BRANDS INC   
66_EANVERNESS_25337,66,25337,Ch Francs Brdx CdFrancs,750mL,2,33.98,16.99,2024-02-26,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
72_HARDERSFIELD_1424,72,1424,Bulleit Bourbon,375mL,1,13.99,13.99,2024-10-30,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
35_HALIVAARA_8448,35,8448,Cruzan Aged Dark Rum,750mL,1,9.99,9.99,2024-11-30,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
41_LARNWICK_7985,41,7985,Noilly Prat Extra Dry Vermou,Liter,1,9.99,9.99,2024-07-14,1000.0,1,1.05,480,BACARDI USA INC            
42_BLACK HOLLOW_37821,42,37821,Frescobaldi Sangiovese Remo,750mL,1,6.99,6.99,2024-03-16,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
71_CLARCTON_14129,71,14129,14 Hands Hot to Trot Red,750mL,1,8.99,8.99,2024-08-28,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
39_EASTHALLOW_8178,39,8178,Bulleit Bourbon,750mL,2,57.98,28.99,2024-07-03,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
67_EANVERNESS_37249,67,37249,Nova Norma Jeane Merlot,750mL,2,29.98,14.99,2024-09-03,750.0,2,0.22,17033,SEA BREEZE CELLARS LLC     
6_GOULCREST_2037,6,2037,Jim Beam Honey,50mL,2,1.98,0.99,2024-02-24,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
50_MOUNTMEND_33446,50,33446,Takara Sake Sho Chiku Bai G,300mL,1,6.29,6.29,2024-10-30,300.0,2,0.04,8920,TAKARA SAKE USA INC        
67_EANVERNESS_45246,67,45246,Shoofly Shiraz,750mL,2,13.98,6.99,2024-09-06,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
61_AETHELNEY_4734,61,4734,Capt Morgan Cannon Blast,750mL,1,14.99,14.99,2024-04-21,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
17_OLDHAM_9145,17,9145,Smirnoff Kissed Caramel,50mL,4,3.96,0.99,2024-01-28,50.0,1,0.21,3960,DIAGEO NORTH AMERICA INC   
28_LARNWICK_33874,28,33874,Bella Sera Pinot Grigio Del,1.5L,1,10.99,10.99,2024-04-22,1500.0,2,0.22,3252,E & J GALLO WINERY         
23_ARBINGTON_1961,23,1961,Everclear 151,1.75L,3,104.97,34.99,2024-01-29,1750.0,1,5.51,8352,LUXCO INC                  
22_SHARNWICK_24928,22,24928,Rive Droite Rive Gauche CDR,750mL,1,8.99,8.99,2024-05-21,750.0,2,0.11,10754,PERFECTA WINES             
64_CESTERFIELD_2127,64,2127,Canadian Ltd,1.75L,6,62.94,10.49,2024-05-12,1750.0,1,11.02,660,SAZERAC NORTH AMERICA INC. 
4_EANVERNESS_2164,4,2164,New Amsterdam Gin,1.75L,1,18.99,18.99,2024-04-22,1750.0,1,1.84,3252,E & J GALLO WINERY         
67_EANVERNESS_37984,67,37984,Barone Fini Pnt Gr Valdadige,750mL,3,32.97,10.99,2024-09-03,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
23_ARBINGTON_3364,23,3364,Absolut Ruby Red,1.75L,1,24.99,24.99,2024-05-07,1750.0,1,1.84,17035,PERNOD RICARD USA          
76_DONCASTER_31796,76,31796,Gekkeikan Sake Haiku Prm Sel,750mL,1,10.99,10.99,2024-02-28,750.0,2,0.11,8320,SHAW ROSS INT L IMP LTD    
20_BREDWARDINE_20357,20,20357,Apothic Dark,750mL,1,9.99,9.99,2024-08-27,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_5491,10,5491,Rumpleminze,50mL,24,47.76,1.99,2024-03-14,50.0,1,1.26,3960,DIAGEO NORTH AMERICA INC   
51_ABERDEEN_2595,51,2595,Clontarf Irish Whiskey,750mL,1,17.99,17.99,2024-07-25,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
41_LARNWICK_361,41,361,Effen Cucumber Vodka,750mL,3,59.97,19.99,2024-06-28,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
81_PEMBROKE_3505,81,3505,Tito's Handmade Vodka,750mL,2,37.98,18.99,2024-12-29,750.0,1,1.57,4425,MARTIGNETTI COMPANIES
76_DONCASTER_36623,76,36623,Talbott Sleepy Hollow Chard,750mL,2,57.98,28.99,2024-08-11,750.0,2,0.22,3252,E & J GALLO WINERY         
8_ALNERWICK_23595,8,23595,Almaden Burgundy B/B,5L,2,29.98,14.99,2024-08-31,5000.0,2,1.5,9815,WINE GROUP INC             
17_OLDHAM_3243,17,3243,Burnetts Vodka,1.75L,1,10.99,10.99,2024-12-09,1750.0,1,1.84,3924,HEAVEN HILL DISTILLERIES   
38_GOULCREST_1355,38,1355,Knob Creek Bourbon,50mL,1,3.99,3.99,2024-08-12,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
71_CLARCTON_42350,71,42350,Black Box Shiraz Cntrl Coast,3L,2,31.98,15.99,2024-07-28,3000.0,2,0.9,1392,CONSTELLATION BRANDS INC   
30_CULCHETH_3444,30,3444,Hornitos Plata Tequila,1.75L,1,34.99,34.99,2024-11-11,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
63_SWORDBREAK_16289,63,16289,Barefoot Bubbly Pink Moscato,750mL,5,34.75,6.95,2024-08-23,750.0,2,0.56,3252,E & J GALLO WINERY         
69_MOUNTMEND_4370,69,4370,Ron Virgin White,1.75L,12,131.88,10.99,2024-09-09,1750.0,1,22.05,9552,M S WALKER INC             
78_EASTHAVEN_5096,78,5096,DeKuyper Peachtree Schnapps,750mL,2,19.98,9.99,2024-03-05,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
54_GUTHRAM_4414,54,4414,Cruzan Pineapple Rum,750mL,1,9.99,9.99,2024-12-31,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
34_PITMERDEN_4157,34,4157,Smirnoff Green Apple Vodka,50mL,36,35.64,0.99,2024-07-31,50.0,1,1.89,3960,DIAGEO NORTH AMERICA INC   
43_WOLFORD_5828,43,5828,Ryans Irish Cream,750mL,1,8.99,8.99,2024-03-07,750.0,1,0.79,8004,SAZERAC CO INC             
73_DONCASTER_11141,73,11141,C K Mondavi Chard,1.5L,1,9.99,9.99,2024-01-22,1500.0,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
32_MOUNTMEND_676,32,676,Pinnacle Whipped Vodka,750mL,3,29.97,9.99,2024-12-10,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
7_STANMORE_6451,7,6451,Columbia Crest G E Cab Svgn,750mL,1,9.99,9.99,2024-04-17,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
50_MOUNTMEND_6288,50,6288,Almaden Chablis B/B,5L,4,59.96,14.99,2024-08-20,5000.0,2,3.0,9815,WINE GROUP INC             
39_EASTHALLOW_6879,39,6879,Maurice's Mentholated Mint,50mL,7,6.93,0.99,2024-01-11,50.0,1,0.37,9552,M S WALKER INC             
25_CAERSHIRE_3423,25,3423,Beefeater,1.75L,4,107.96,26.99,2024-11-05,1750.0,1,7.35,17035,PERNOD RICARD USA          
23_ARBINGTON_44233,23,44233,A by Acacia Chard Cal,750mL,5,44.95,8.99,2024-09-01,750.0,2,0.56,1590,DIAGEO CHATEAU ESTATE WINES
25_CAERSHIRE_3608,25,3608,Smirnoff Orange Vodka,50mL,4,3.96,0.99,2024-09-17,50.0,1,0.21,3960,DIAGEO NORTH AMERICA INC   
64_CESTERFIELD_14539,64,14539,Dom de Dionysos La Deveze,750mL,2,29.98,14.99,2024-12-31,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
47_PELLA'S WISH_5952,47,5952,Jagermeister Liqueur,50mL,2,3.98,1.99,2024-07-16,50.0,1,0.1,3089,SIDNEY FRANK IMPORTING CO  
68_SOLARIS_8462,68,8462,Frangelico Hazelnut Liqueur,750mL,1,21.99,21.99,2024-09-30,750.0,1,0.79,11567,CAMPARI AMERICA            
15_WANBORNE_2665,15,2665,Dewars White Label,750mL,1,19.99,19.99,2024-08-31,750.0,1,0.79,480,BACARDI USA INC            
17_OLDHAM_2988,17,2988,Sauza 901 Silver Tequila,750mL,1,24.99,24.99,2024-05-08,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
50_MOUNTMEND_3102,50,3102,Smirnoff Traveler,1.75L,20,359.8,17.99,2024-02-17,1750.0,1,36.75,3960,DIAGEO NORTH AMERICA INC   
25_CAERSHIRE_18743,25,18743,Ca'Momi Merlot Napa Valley,750mL,1,13.99,13.99,2024-12-03,750.0,2,0.11,10754,PERFECTA WINES             
73_DONCASTER_25728,73,25728,Chappellet Signature Cab Svg,750mL,3,170.97,56.99,2024-08-12,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
74_PAENTMARWY_2704,74,2704,Serpent's Bite Cider Whiskey,50mL,1,0.99,0.99,2024-06-06,50.0,1,0.05,1392,CONSTELLATION BRANDS INC   
12_LEESIDE_1595,12,1595,Gentleman Jack,375mL,1,15.99,15.99,2024-02-27,375.0,1,0.39,1128,BROWN-FORMAN CORP          
76_DONCASTER_12111,76,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,2024-03-12,750.0,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_37312,1,37312,Salmon Run NY Pnt Nr,750mL,2,31.98,15.99,2024-11-03,750.0,2,0.22,10754,PERFECTA WINES             
48_NORFOLK_3180,48,3180,New Amsterdam Vodka,1.75L,2,29.98,14.99,2024-01-21,1750.0,1,3.67,3252,E & J GALLO WINERY         
52_GRAYCOTT_35048,52,35048,Castell Del Remei Gotim Bru,750mL,1,11.99,11.99,2024-04-19,750.0,2,0.11,9552,M S WALKER INC             
10_HORNSEY_8064,10,8064,Canadian Club,50mL,2,1.98,0.99,2024-12-28,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
76_DONCASTER_1009,76,1009,Rebel Yell Variety Pack,750mL 3 Pk,1,49.99,49.99,2024-02-19,750.0,1,0.79,8352,LUXCO INC                  
60_IRRAGIN_2198,60,2198,Chivas Regal Extra,750mL,1,34.99,34.99,2024-06-18,750.0,1,0.79,17035,PERNOD RICARD USA          
37_PAETHSMOUTH_17176,37,17176,Beringer Classic Chard,1.5L,1,9.99,9.99,2024-11-10,1500.0,2,0.22,9819,TREASURY WINE ESTATES      
7_STANMORE_12213,7,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,2024-09-25,750.0,2,0.11,9552,M S WALKER INC             
38_GOULCREST_6725,38,6725,Franzia Crisp White Tap,5L,1,12.99,12.99,2024-10-08,5000.0,2,0.75,9815,WINE GROUP INC             
50_MOUNTMEND_3979,50,3979,Vesica Potato Vodka,1.75L,2,33.98,16.99,2024-11-18,1750.0,1,3.67,60,ADAMBA IMPORTS INTL INC    
71_CLARCTON_1955,71,1955,Jack Daniels Tennessee Honey,375mL,1,10.99,10.99,2024-10-20,375.0,1,0.39,1128,BROWN-FORMAN CORP          
50_MOUNTMEND_4565,50,4565,Christian Bros VS Brandy,750mL,5,44.95,8.99,2024-03-17,750.0,1,3.94,3924,HEAVEN HILL DISTILLERIES   
30_CULCHETH_25269,30,25269,R Mondavi Cab Svgn Pvt Sel,750mL,4,31.96,7.99,2024-08-21,750.0,2,0.45,1392,CONSTELLATION BRANDS INC   
23_ARBINGTON_2374,23,2374,Tullamore Dew,1.75L,1,39.99,39.99,2024-10-04,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
66_EANVERNESS_3893,66,3893,Zhenka 80 Proof,1.75L,3,29.97,9.99,2024-03-05,1750.0,1,5.51,9552,M S WALKER INC             
69_MOUNTMEND_2960,69,2960,The Macallan Fine Oak 15 Yr,750mL,1,119.99,119.99,2024-05-14,750.0,1,0.79,2561,EDRINGTON AMERICAS         
35_HALIVAARA_8063,35,8063,Absolut Pears,50mL,1,1.99,1.99,2024-01-23,50.0,1,0.05,17035,PERNOD RICARD USA          
27_MOUNTMEND_3896,27,3896,Zhenka Vodka,375mL,13,42.77,3.29,2024-03-04,375.0,1,5.12,9552,M S WALKER INC             
50_MOUNTMEND_821,50,821,Grand Marnier,Liter,1,38.99,38.99,2024-11-28,1000.0,1,1.05,8112,MOET HENNESSY USA INC      
50_MOUNTMEND_2637,50,2637,The Feathery Blended Scotch,750mL,1,41.99,41.99,2024-04-17,750.0,1,0.79,9744,FREDERICK WILDMAN & SONS   
68_SOLARIS_21101,68,21101,Niner Twisted Spur 10 Red,750mL,2,35.98,17.99,2024-08-30,750.0,2,0.22,653,STATE WINE & SPIRITS   
18_FURNESS_3638,18,3638,Pinnacle Whipped,50mL,1,0.99,0.99,2024-08-13,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
61_AETHELNEY_8921,61,8921,Sterling Cab Svgn,750mL,1,18.99,18.99,2024-11-12,750.0,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
58_HARTLEPOOL_21791,58,21791,Michael David Svgn Bl,750mL,2,19.98,9.99,2024-09-22,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
22_SHARNWICK_3201,22,3201,Plymouth Gin,750mL,1,29.99,29.99,2024-10-01,750.0,1,0.79,17035,PERNOD RICARD USA          
28_LARNWICK_8537,28,8537,Dom Chandon Brut Cuvee,750mL,6,83.94,13.99,2024-12-24,750.0,2,0.68,8112,MOET HENNESSY USA INC      
27_MOUNTMEND_5505,27,5505,Pallini Limoncello Liqueur,750mL,1,18.99,18.99,2024-08-08,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
68_SOLARIS_8452,68,8452,Cruzan Aged Light Rum,1.75L,1,16.99,16.99,2024-08-18,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
41_LARNWICK_3815,41,3815,Solid Granite Vodka,750mL,1,27.99,27.99,2024-09-22,750.0,1,0.79,28750,SMOKY QUARTZ DISTILLERY LLC
1_HARDERSFIELD_17504,1,17504,Butternut Chard,750mL,1,11.99,11.99,2024-07-31,750.0,2,0.11,10754,PERFECTA WINES             
50_MOUNTMEND_5133,50,5133,E&J Apple Brandy,750mL,1,8.99,8.99,2024-10-14,750.0,1,0.79,3252,E & J GALLO WINERY         
38_GOULCREST_22899,38,22899,Simi Svgn Bl,750mL,1,14.99,14.99,2024-09-14,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
20_BREDWARDINE_4246,20,4246,Bacardi Superior Rum,375mL,3,23.97,7.99,2024-05-18,375.0,1,1.18,480,BACARDI USA INC            
59_CLAETHORPES_8027,59,8027,Absolut Mandrin,50mL,1,1.99,1.99,2024-06-16,50.0,1,0.05,17035,PERNOD RICARD USA          
